1.000000	150.2361802	1	0.283465
1.000000	145.9842031	1	0.275591
1.000000	141.732226	1	0.275591
1.000000	138.8976319	1	0.267717
1.000000	134.6456548	1	0.267717
1.000000	130.3936777	1	0.259843
1.000000	127.5590263	1	0.259843
1.000000	123.3070492	1	0.251969
1.000000	120.4723978	1	0.251969
1.000000	116.2204207	1	0.244094
1.000000	113.3858266	1	0.244094
1.000000	110.5511752	1	0.23622
1.000000	107.7165239	1	0.23622
1.000000	103.4645468	1	0.228346
1.000000	100.6298954	1	0.228346
1.000000	97.79524397	1	0.220472
1.000000	94.96059257	1	0.220472
1.000000	92.12594117	1	0.220472
1.000000	89.29134708	1	0.212598
1.000000	86.45669568	1	0.212598
1.000000	83.62204428	1	0.204724
1.000000	82.20471859	1	0.204724
1.000000	79.37006719	1	0.204724
1.000000	76.53541579	1	0.19685
1.000000	75.1180901	1	0.19685
1.000000	72.2834387	1	0.19685
1.000000	69.44878731	1	0.188976
1.000000	68.03146161	1	0.188976
1.000000	65.19681021	1	0.188976
1.000000	63.77954181	1	0.188976
1.000000	60.94489041	1	0.181102
1.000000	59.52756472	1	0.181102
1.000000	56.69291332	1	0.181102
1.000000	55.27558762	1	0.181102
1.000000	53.85826193	1	0.173228
1.000000	51.02361053	1	0.173228
1.000000	49.60628483	1	0.173228
1.000000	48.18895913	1	0.173228
1.000000	46.77163344	1	0.173228
1.000000	43.93698204	1	0.165354
1.000000	42.51965634	1	0.165354
1.000000	41.10233065	1	0.165354
1.000000	39.68500495	1	0.165354
1.000000	38.26773655	1	0.165354
1.000000	36.85041085	1	0.165354
1.000000	35.43308515	1	0.165354
1.000000	34.01575945	1	0.15748
1.000000	32.59843375	1	0.15748
1.000000	31.18110806	1	0.15748
1.000000	29.76378236	1	0.15748
1.000000	28.34645666	1	0.15748
1.000000	26.92913096	1	0.15748
1.000000	25.51180526	1	0.15748
1.000000	25.51180526	1	0.15748
1.000000	24.09447957	1	0.15748
1.000000	22.67715387	1	0.15748
1.000000	21.25982817	1	0.149606
1.000000	19.84250247	1	0.149606
1.000000	19.84250247	1	0.149606
1.000000	18.42517678	1	0.149606
1.000000	17.00785108	1	0.149606
1.000000	17.00785108	1	0.149606
1.000000	15.59052538	1	0.149606
1.000000	14.17319968	1	0.149606
1.000000	14.17319968	1	0.149606
1.000000	12.75593128	1	0.149606
1.000000	11.33860558	1	0.149606
1.000000	11.33860558	1	0.149606
1.000000	9.921279885	1	0.149606
1.000000	9.921279885	1	0.149606
1.000000	8.503954187	1	0.149606
1.000000	8.503954187	1	0.149606
1.000000	7.086628489	1	0.149606
1.000000	7.086628489	1	0.149606
